https://www.instagram.com/p/CByKd2Igba8/,"Jun 23, 2020",dimsumdelight_id,Yummies....😍,"Jun 25, 2020",2
https://www.instagram.com/p/CByKd2Igba8/,"Jun 23, 2020",rumasan.banten,Jadi ngiler ngeliatnya ka🤤😇sukses terus usahanya ka🙌👍,"Jul 15, 2020",2
https://www.instagram.com/p/CByKd2Igba8/,"Jun 23, 2020",onniemamam,enak ni kayknya,"Aug 17, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",nurlaela2004,Coba review mie ayam jamur yg di green Ville deh min di Blok AW Bakmi Pak Tris.. 👍,"Dec 26, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",yuriarizuka,"Dari jaman masih mangkal di pinggiran SD, kalo pulang sekolah suka beli pangsitnya dgn harga 1500 perak & itu masih bisa makan ber2 ade 😂 👍","Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",oqie_valencia,Langganan ni dri dlu,"Dec 27, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",titiherniati,"Betul mie ayam Aldo ini memang enak bangett, makan di tempat atau dibawa pulang pun tetap enak😍","Dec 27, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",gitawatimirah,"Dulu waktu kerja di tanjung duren sering banget beli mie ayam aldo ini, enak sih","Dec 27, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",yanti.tdu.22,"Mie ayam aldo, buka cabang di kepa duri lho. Tmpt lebih rapi, dan lebih nyaman.","Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",deriandharmadi,Emang enak ini 😋,"Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",obiemaulana,Legendddddd ini,"Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",ricobagusta,😍,"Dec 26, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",bobee51,🙌🙌,"Dec 26, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",chickenpopoplatumeten,Mantaab 👍,"Dec 27, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",_nuraini990,udah jadi fav ak😍❤️🔥dkt rumah tinggal jalan kaki langsung sampe,"Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",tussadiahchalimah,Endulitaaa mie aldo mah🤤🤤🤤,"Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",sallyjovianaa,Gakada obat ini mahh 😍😍,"Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",miyuyu113,"racikannya lebih enak yang di depan halaman pintu pasar kopro (depan masjid ... lupa) model mie ayamnya sama, tapi lebih enak itu~","Dec 28, 2020",0
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",xavirrasm,"Thee best, tapi mie aldo ga seenak dulu😩","Dec 26, 2020",0
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",syemangela,Mie ayam Aldo kangen❤️,"Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",d12ew,"Untung namanya mie ayam, bukan bakmie ayam... #gahalal ntr.. 😅","Dec 27, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",fadelabby,Min review mie ayam bangka dkt klinik 24 jam @kulinertanjungduren,"Dec 26, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",nicho.n.kevin.page,"@_jorell_joanna_lee_ ga pernah nemu ini dr dulu, mang ada ya?","Dec 27, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",asprillaeca96,Dimana nich @maytriandayani @queenmanalu,"Dec 26, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",tkgcilung_,@eviiiiiiiiii01 @yaowntse kangen gasih ama nih mie aldo ☹🥺😭,"Jan 1, 2021",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",novidiadwianti,@mieayamaldo Mantull 😅😅,"Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",pj_lstr,@balki_qhiboll,"Dec 27, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",wenysucia,@chairulgilank 🤪🤪🤪🤪🤪,"Dec 27, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",irawan_2542,mie lebar komplit @febritafari @ekaponang88,"Dec 27, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",eko.karunia_msi,Beb @iyanyankumala pasar kopro nih,"Dec 26, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",mieayamaldo,@kulinertanjungduren wahh enak nihh,"Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",amell_07,@adityabegundal,"Dec 26, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",aderobiaadawiyah,@w_1_ra check check,"Dec 27, 2020",1
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",yana_nyiil,Pangsit kesayangan aku dari muda sampe skrg masih muda terus 🤭@listyan_17,"Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",devi.rosmita,ini mie ayam legend di tanjung duren 😂😂,"Dec 26, 2020",2
https://www.instagram.com/p/CJQgv2AAoxZ/,"Dec 26, 2020",benny_tandinata,"Dari awal jualan masih kurus pake gerobak, sekarang udah gemuk si aldo 😂😂","Dec 26, 2020",2
https://www.instagram.com/p/B8PkJWfFPjO/,"Feb 7, 2020",weenaz212,Lewatin tiap pagi tp blm pernah mampir. Coba ah soon,"Feb 7, 2020",2
https://www.instagram.com/p/B8PkJWfFPjO/,"Feb 7, 2020",obiemaulana,Bu Nanik the legend 😍😍😍,"Feb 7, 2020",2
https://www.instagram.com/p/B8PkJWfFPjO/,"Feb 7, 2020",tengku_riscky,liat nya yummy cuman gk suka kalo makan pake.kertas seperti itu....😂😂😂😂,"Dec 6, 2020",0
https://www.instagram.com/p/B2VWeluADLv/,"Sep 13, 2019",yanti.tdu.22,"Nih soto mie bikin ngiler bget. Daging nya byk, porsinya pas bget..","Sep 13, 2019",2
https://www.instagram.com/p/B2VWeluADLv/,"Sep 13, 2019",edwardpaung,@samuellaoly uhukk,"Sep 13, 2019",1
https://www.instagram.com/p/B2VWeluADLv/,"Sep 13, 2019",duriankokoyo,Selalu rame dan ga pernah bosen karena porsi dagingnya melimpahh.. 🤤,"Sep 13, 2019",2
https://www.instagram.com/p/B2VWeluADLv/,"Sep 13, 2019",pandjiawr_,soto ceu ana tanjung duren samping gang sanip juga enak min,"Sep 13, 2019",2
https://www.instagram.com/p/B2VWeluADLv/,"Sep 13, 2019",komunitas_kuliner,Mantap banget nih Soto mienya 😍😋,"Sep 13, 2019",2
https://www.instagram.com/p/B2VWeluADLv/,"Sep 13, 2019",ribkaerlina,Mang palinh enak. Langganan ku.,"Sep 13, 2019",2
https://www.instagram.com/p/B2VWeluADLv/,"Sep 13, 2019",adityafebrian07,Di gojek ada gak niih?,"Sep 14, 2019",1
https://www.instagram.com/p/B2VWeluADLv/,"Sep 13, 2019",thegulmaschiqo,cobain kak kuliner jl.taman daan mogot raya belakang mall citraland,"Sep 14, 2019",1
https://www.instagram.com/p/B2VWeluADLv/,"Sep 13, 2019",veronica.gunarsa,@ricksimaling pingin cobaa,"Nov 29, 2019",2
https://www.instagram.com/p/B2VWeluADLv/,"Sep 13, 2019",dua.storee,Enakk bangettt ini soto mie bang alex... yg antri tetap pake masker dan jaga jarak yaa... clover honey utk jaga daya tahan tubuh yukk... bisa lgs dm 😍,"Nov 13, 2020",2
https://www.instagram.com/p/B2GYiG9glHV/,"Sep 7, 2019",kokofood.id,Mantul,"Sep 7, 2019",2
https://www.instagram.com/p/B2GYiG9glHV/,"Sep 7, 2019",feribass_,Enak banget ini mienya 🤤,"Sep 7, 2019",2
https://www.instagram.com/p/B2GYiG9glHV/,"Sep 7, 2019",virandakeke,Nyam,"Sep 7, 2019",2
https://www.instagram.com/p/B2GYiG9glHV/,"Sep 7, 2019",justbabykiddy,Feature your nice photo please use #justbabykiddy. 😍,"Sep 7, 2019",1
https://www.instagram.com/p/B2GYiG9glHV/,"Sep 7, 2019",kulinerkenyang.id,Maknyus 👍,"Sep 7, 2019",2
https://www.instagram.com/p/B2GYiG9glHV/,"Sep 7, 2019",levina_eat,Ikmat banget 💞,"Sep 7, 2019",2
https://www.instagram.com/p/B2GYiG9glHV/,"Sep 7, 2019",meongculinary,Terbaik kangkung nya,"Sep 7, 2019",2
https://www.instagram.com/p/B2GYiG9glHV/,"Sep 7, 2019",jktfoodage,Kental mantap,"Sep 9, 2019",2
https://www.instagram.com/p/B2GYiG9glHV/,"Sep 7, 2019",veronica.gunarsa,@ricksimaling ngilerrr hon :(,"Nov 27, 2019",2
https://www.instagram.com/p/BvahRAJAmLQ/,"Mar 25, 2019",mr.agussusanto,Sikat dod @dodyrprayudha,"Mar 25, 2019",2
https://www.instagram.com/p/BvahRAJAmLQ/,"Mar 25, 2019",xdesiiiii,@tassyajessica,"Mar 25, 2019",1
https://www.instagram.com/p/BvahRAJAmLQ/,"Mar 25, 2019",lenasimanjuntak_,Btw ini enak bangetttttt.. langganan akuuu 😂 bapak2 yg jualan juga ramah banget 😂,"Mar 25, 2019",2
https://www.instagram.com/p/BvahRAJAmLQ/,"Mar 25, 2019",deriandharmadi,😋😋😋😋,"Mar 25, 2019",1
https://www.instagram.com/p/BvahRAJAmLQ/,"Mar 25, 2019",resep_masakanmama,Semoga diberikan kelancaran usahanya 😍😍,"Mar 26, 2019",2
https://www.instagram.com/p/BvahRAJAmLQ/,"Mar 25, 2019",muhamadsufirman33,Pengin atuh sodara...,"Apr 3, 2019",2
https://www.instagram.com/p/BvahRAJAmLQ/,"Mar 25, 2019",tussadiahchalimah,Lebih enak lgi yg didepan sekolah SD 06 banyak tetelan nya,"Apr 18, 2019",0
https://www.instagram.com/p/BvahRAJAmLQ/,"Mar 25, 2019",shaniaalfiraaa,@paulyonathan dikau tinggal jalan kaki :(,"Apr 18, 2019",1
https://www.instagram.com/p/BvahRAJAmLQ/,"Mar 25, 2019",tak_digoreng_kriuk_kriuk_enak,". http://m.tribunnews.com/metropolitan/2012/07/26/bpom-kandungan-boraks-banyak-ditemukan-di-tahu-dan-lontong . Teman2, hati2 kl makan lontong / kupat yg bukan buat sendiri: Konsumsi borax terbanyak adalah waktu lebaran. . Lontong Boraks ditemukan di mana2. (Menurut penelitian, mayoritas mengandung boraks). Boraks praktis, mudah didapat & tidak menimbulkan bau. Pakai boraks spy kenyal, awet & hemat biaya produksi. Ayo ganti lontong / ketupat dgn lontong garing N_asikriuk Debbie. . Lontong garing siap saji N_asikriuk Debbie adalah yg meskipun tak digoreng tapi renyah / kriuk-kriuk enak dan tidak menggunakan kimia apapun juga. . Karena kandungan air lontong garing ini mendekati 0%, jadi tak memerlukan atau memakai pengawet apapun. Best Before: 1 tahun. . - Siap saji, dapat langsung disajikan - Berfungsi juga sebgai krupuk - Enak dihidangkan dgn masakan apa saja - Tanpa pengawet & bahan tambahan kimia apapun - Tak digoreng (Rendah kalori & sehat) . Komposisi: Beras, Beras Merah, Garam . 1 bungkus isi 15 keping. . https://www.google.com/amp/s/skripsinesia.wordpress.com/2014/07/06/analisa-kandungan-boraks-pada-lontong-di-kelurahan-kota/amp/?espv=1 . https://m.kaskus.co.id/thread/508bb4840a75b4c676000001/awas--lontong-boraks-lagi-marak-sekarang/ . http://m.detik.com/food/read/2012/08/18/132202/1994527/297/waspadai-ketupat-dan-lontong-dengan-bahan-aditif-non-pangan . Bisa dibeli di Toko­pedia . https://www.tokopedia.com/debbie-toy-co/lontong-garing-siap-saji-tak-digoreng-kriuk-enak-tanpa-kimia-apapun","May 11, 2019",0
https://www.instagram.com/p/BvahRAJAmLQ/,"Mar 25, 2019",tiniprihatini4,Bisa COD enggak?,"Aug 15, 2019",1
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",ratna.sari.dewii,"Sukses terus yah mom jualannya, hebat bangrt deh 👍","Dec 4, 2020",2
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",aprilliaarifiyanti,"Barakallah, sukses ya Mak keren inimah 😍","Dec 4, 2020",2
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",angie.marella,Pngen nyobain cripspy brownies nya deh Tam . Menggiurkan bgt ini😍,"Dec 5, 2020",2
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",kiania_19,Jadi penasaran enaknya kaya apa..ini udah dijual dimana aja ya mom,"Dec 4, 2020",2
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",vinalvinul,Sumpah baru tahu ada brownies crispy tipiss bangeett aku suka niih pasti apalagi coklatnya premium doongg ga kaleng-kaleng👍👍👍😘,"Dec 5, 2020",2
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",ng.foodiary,Wah ini menarik bgt.. aku ska brownies.. aku suka yg crispy.. klo digabung maknyos bgt nih kayaknya 😋,"Dec 5, 2020",2
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",tamariscl,Ini apa bebb kok baru tau ya.. keknya enak nihh,"Dec 5, 2020",2
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",khansa_carissa,"Cemilan unik nih, brownies favorit aku, sekarang dalam bentuk crispy, mesti coba nih","Dec 5, 2020",2
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",dodon_jerry,"wowww cookiesnya menggoda sekali sih, aku jadi pengen icip icip ini","Dec 4, 2020",2
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",ta2mania,kudu cobain produk kita jg yah sistahh😘,"Dec 6, 2020",1
https://www.instagram.com/p/CIWricYAsID/,"Dec 4, 2020",marzamaurylla,"Wah ini sih enak bgt cara baru makan brownis, ak pernah nih mkn beginian","Dec 5, 2020",2
https://www.instagram.com/p/CJEGGqjr11b/,"Dec 21, 2020",vita_harahap28,Kereenn 😍😍😍,"Dec 21, 2020",2
https://www.instagram.com/p/CJEGGqjr11b/,"Dec 21, 2020",siamyamy,Rasanya a...sikkk banget❤️,"Dec 22, 2020",2
https://www.instagram.com/p/CJEGGqjr11b/,"Dec 21, 2020",sutifadholahkaryawati,😍❤️ mantul......,"Dec 22, 2020",2
https://www.instagram.com/p/CJEGGqjr11b/,"Dec 21, 2020",c_elin03,Syedaaapp banget 😍😍,"Dec 22, 2020",2
https://www.instagram.com/p/CJEGGqjr11b/,"Dec 21, 2020",lulu.mds,#jasafotoprodukbogor #jasafotomenu #jasafotoproduk #sotoayam #berbagiresep #resepsoto #umkmindonesia #umkmbogor,"Dec 21, 2020",1
https://www.instagram.com/p/CJEGGqjr11b/,"Dec 21, 2020",lulu.mds,#fotoprodukbogor,"Dec 26, 2020",1
https://www.instagram.com/p/CJEGGqjr11b/,"Dec 21, 2020",sinar_intan168,Gudlak mba @lulu.mds 😍,"Dec 21, 2020",2
https://www.instagram.com/p/CJEGGqjr11b/,"Dec 21, 2020",dianmaharani_25,Sama kayak aku bikin soto resep nya enaak mantaapp yaa.. Sekedar masukan kk @lulu.mds . Tambahin biji pala sedikit makin enakk deh.,"Dec 22, 2020",2
https://www.instagram.com/p/CJEFjMarX3e/,"Dec 21, 2020",theonlynelly,Segernya mba 😍,"Dec 21, 2020",2
https://www.instagram.com/p/CJEFjMarX3e/,"Dec 21, 2020",lulu.mds,#jasafotoprodukbogor #jasafotomenu #jasafotoproduk #smoothies #berbagiresep #resepsmoothies #umkmindonesia #umkmbogor #healthyrecipe,"Dec 21, 2020",1
https://www.instagram.com/p/CJEFjMarX3e/,"Dec 21, 2020",gabykoper,Smoothies mba Lulu selalu menggoda.. seakan2 sayuran dan dedaunan itu enak semua 🙈,"Dec 22, 2020",2
https://www.instagram.com/p/CJEFjMarX3e/,"Dec 21, 2020",lulu.mds,#fotoprodukbogor,"Dec 26, 2020",1
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",achyndut,Jauhnyaaaa.. 😭😭,"Dec 14, 2020",0
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",reynaldoandikaaa,Duh kebita wae teteh ah tanggung jawab 😂🤣,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",ekahaniw,Ihhhhh penasaran bgt 😁😁😁,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",shareefaatiqa,gemessss 😍,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",gemmarngemil,Ya ampun bneran kyk d vlog korea ini astaga🤤 btw favoritnya yg mana ni? Hehe,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",irene.mila,Lucu bangettt😍,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",libertebake,😍😍😍,"Dec 14, 2020",1
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",the_foodiary,MAAAAOOOOO😍,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",bemp777,Cakepppp,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",shinta.jajandiary,"Pasti enakkk, bandung mak comming...","Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",bandungfoodsociety,Duh lucu amaaat,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",kokocicikuliner,"Lucu banget diputer"" 😍","Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",kuotie_nainai,Selalu aja yg gumush2 😍😍,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",myculinarytrip,Eh unik banget😍😍😍,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",kulinerteruz,Lucuuuuuu,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",fitriani.pupe,"Syegerrr ya beb kayaknyaa, haduhh ngacay 🤤🤤🤤🤤","Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",md206_photography,Wah menarik ya ini😍,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",haytien04,Seger enak ceee 😃😃,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",juliananesya,harus langsung order d grabfood nic 😍,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",e_ndro,Wah menarik ini,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",darrah_rub_,Aku yg biasanya ngikuti chanel orang korea di cafenya langsung kek gini😍,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",nadiarakhmif,"Jd pengen nyoba ka,,,","Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",arinamuthiaa,👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻,"Dec 14, 2020",1
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",captain_kuliner,Cakeppp bangettt ini😍,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",warunkbigboss.medan,kereeen bangeeeet,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",goedeten.bandung,Duh pengen nyobaaa,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",buncitscouple,Wow menarik ya,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",sajukeju,Sudah ku duga jollypong drinks bakal mulai hype di indo,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",tukangadon,Wahh menarik bangett minumannya segerr 😍🥰,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",fnlistiani,Omg ayo jajannnn @dinaramaliaap @alyachantikap,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",puspaidy,@dwiasrianita.w @nurliafildzah maooo,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",rafika.fauzana,Pengen ini sel😭😭 @seleniarz,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",netaaulya,@silmy.sepn ngileeerrr,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",voniagustine,@diannnn170801 kapooook 😭,"Dec 17, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",wulan_aq,Nah tu mb @clyocta ada lagiii,"Dec 15, 2020",1
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",kezia_a_v,@jocelynlauren09 Mau cobain ga bos,"Dec 14, 2020",1
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",elristaf,@aimeezemy,"Dec 15, 2020",1
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",sitihanaafifah,@novikahosa harus cobain niccchhh😅🤣,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",maia_mayoo,Segarr sisss @aviantievi,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",devyargyarini,@rara_kudo,"Dec 14, 2020",1
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",ayunrys,@gaiatrm bm iniiiiiiiiii,"Dec 14, 2020",1
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",dantyjuwita,@finkadn ayokkk jajan,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",novamardyana,@putriiasaa_ coba kuyyy,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",ameliamew,@vania_ts cucudan cucudan,"Dec 14, 2020",1
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",aahrwty,@rfitriani02,"Dec 28, 2020",1
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",adlinadhila,Ada yang baru niih 🤭 @dewipuspars_ @ditaa.damayanti @ajrinapuspa14,"Dec 14, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",eat.n.relax,Lucu yaaa,"Dec 15, 2020",2
https://www.instagram.com/p/CIx1LlZjkuN/,"Dec 14, 2020",rodipang.id,Lucu bgt 😍😍,"Dec 16, 2020",2
